fra;jour;P_f;P_h;P;pop_f;pop_h;cl_age90;pop
FR;2020-12-26;710;676;1386;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-26;460;506;972;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-26;321;286;607;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-26;278;175;453;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-26;167;71;238;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-26;5305;4434;9767;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-27;31;28;60;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-27;81;70;151;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-27;175;134;310;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-27;210;149;359;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-27;131;132;263;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-27;147;121;269;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-27;88;97;185;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-27;92;106;198;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-27;129;96;225;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-27;88;35;123;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-27;1174;969;2146;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-28;263;251;523;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-28;1168;1067;2254;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-28;1969;1580;3560;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-28;2017;1558;3576;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-28;1798;1511;3312;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-28;1806;1586;3397;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-28;1267;1165;2436;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-28;825;813;1640;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-28;791;459;1250;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-28;539;171;710;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-28;12444;10162;22660;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-29;254;261;523;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-29;1030;985;2023;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-29;1730;1350;3085;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-29;1699;1362;3065;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-29;1480;1227;2707;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-29;1485;1200;2689;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-29;1129;1093;2226;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-29;806;697;1505;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-29;908;453;1364;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-29;737;202;941;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-29;11261;8832;20134;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-30;271;284;565;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-30;1135;1099;2264;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-30;1811;1488;3301;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-30;1644;1320;2971;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-30;1490;1214;2711;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-30;1456;1261;2717;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-30;1104;972;2082;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-30;744;654;1404;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-30;747;431;1178;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-30;499;160;659;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-30;10906;8885;19860;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-31;233;210;451;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-31;921;914;1847;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-31;1419;1244;2664;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-31;1362;1212;2577;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-31;1186;1048;2236;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-31;1183;1058;2245;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-31;856;846;1706;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-31;613;526;1141;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-31;549;348;897;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-31;335;109;446;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-31;8658;7515;16215;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-01;21;19;40;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-01;52;50;103;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-01;118;99;217;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-01;117;115;232;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-01;98;110;208;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-01;82;93;175;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-01;99;85;185;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-01;70;92;162;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-01;109;67;177;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-01;70;33;103;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-01;836;764;1603;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-02;232;229;466;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-02;904;822;1739;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-02;1248;1057;2306;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-02;1253;1042;2298;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-02;1104;1001;2105;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-02;1002;925;1928;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-02;667;644;1313;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-02;455;397;854;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-02;383;248;632;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-02;166;69;235;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-02;7414;6434;13876;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-03;38;39;78;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-03;153;148;302;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-03;236;232;468;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-03;254;201;455;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-03;193;203;397;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-03;193;156;350;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-03;110;121;232;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-03;94;129;223;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-03;169;118;287;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-03;123;36;159;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-03;1563;1384;2952;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-04;402;417;830;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-04;1656;1590;3272;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-04;2605;2228;4842;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-04;2598;2170;4774;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-04;2225;1882;4114;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-04;2140;1851;4002;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-04;1501;1319;2824;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-04;1000;916;1918;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-04;917;575;1496;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-04;641;214;856;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-04;15688;13164;28934;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-05;294;361;660;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-05;1379;1340;2743;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-05;2096;1786;3890;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-05;1890;1557;3453;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-05;1662;1452;3121;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-05;1641;1404;3050;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-05;1179;1142;2328;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-05;817;725;1546;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-05;917;487;1406;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-05;663;220;884;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-05;12542;10477;23088;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-06;312;314;640;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-06;1385;1244;2653;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-06;1874;1622;3500;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-06;1546;1319;2870;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-06;1530;1276;2812;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-06;1446;1206;2657;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-06;1012;920;1941;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-06;704;643;1349;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-06;796;424;1223;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-06;625;185;810;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-06;11231;9159;20463;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-07;284;335;626;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-07;1234;1143;2395;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-07;1836;1589;3436;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-07;1600;1317;2922;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-07;1443;1218;2667;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-07;1406;1208;2616;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-07;981;979;1968;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-07;687;600;1292;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-07;724;410;1134;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-07;501;180;681;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-07;10698;8980;19742;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-08;299;366;682;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-08;1327;1287;2643;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-08;1817;1571;3395;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-08;1709;1409;3130;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-08;1518;1350;2872;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-08;1500;1185;2688;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-08;1089;1075;2168;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-08;698;647;1347;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-08;648;385;1033;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-08;436;146;582;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-08;11043;9423;20545;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-09;200;184;392;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-09;755;732;1501;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-09;1035;891;1927;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-09;935;787;1726;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-09;894;802;1697;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-09;876;804;1683;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-09;547;541;1090;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-09;356;362;718;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-09;352;242;595;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-09;185;63;248;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-09;6135;5410;11580;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-10;37;42;79;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-10;114;114;229;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-10;243;169;412;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-10;208;196;405;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-10;185;164;351;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-10;154;156;310;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-10;120;121;242;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-10;109;104;214;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-10;175;123;298;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-10;99;49;148;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-10;1444;1238;2688;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-11;387;417;818;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-11;1588;1538;3150;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-11;2335;1842;4189;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-11;2225;1857;4085;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-11;2134;1831;3970;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-11;2149;1792;3946;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-11;1386;1346;2737;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-11;983;930;1914;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-11;1143;622;1768;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-11;875;246;1125;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-11;15208;12425;27710;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-12;323;357;696;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-12;1283;1285;2588;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-12;1714;1418;3136;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-12;1721;1346;3072;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-12;1712;1376;3095;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-12;1554;1386;2948;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-12;1101;1008;2116;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-12;815;734;1552;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-12;936;542;1486;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-12;772;212;987;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-12;11937;9669;21694;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-13;332;337;683;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-13;1323;1375;2732;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-13;1712;1427;3144;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-13;1592;1355;2953;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-13;1669;1311;2982;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-13;1523;1337;2861;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-13;995;965;1964;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-13;671;666;1338;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-13;860;472;1333;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-13;702;211;914;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-13;11379;9461;20909;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-14;312;345;669;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-14;1236;1263;2528;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-14;1761;1408;3181;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-14;1728;1454;3189;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-14;1652;1346;3000;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-14;1570;1324;2897;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-14;964;1012;1980;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-14;751;682;1435;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-14;825;499;1325;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-14;698;207;909;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-14;11500;9544;21197;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-15;436;450;910;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-15;1485;1506;3025;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-15;1747;1516;3270;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-15;1823;1431;3264;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-15;1727;1447;3183;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-15;1658;1520;3181;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-15;1079;1108;2192;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2021-01-15;775;672;1447;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2021-01-15;697;449;1147;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2021-01-15;486;187;673;672069.992695578;240510.613577276;90;912580.606272853
FR;2021-01-15;11915;10288;22298;34692807.7476749;32422187.2523251;0;67114995
FR;2021-01-16;280;247;539;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2021-01-16;861;855;1733;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2021-01-16;1014;821;1835;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2021-01-16;1047;894;1944;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2021-01-16;970;899;1871;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2021-01-16;882;837;1721;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2021-01-16;577;610;1191;4209745.81020426;3794336.95009999;69;8004082.76030424
